"country","code","year","Pct_poverty","gdp"
"Norway","NOR",1995,0.00491034531,58380.568466728
"Norway","NOR",2000,0.002350818294,67846.5968530147
"Norway","NOR",2003,0.00204524352,69719.312268163
"Norway","NOR",2004,0.002648448732,72091.0132971416
"Norway","NOR",2005,0.002019627195,73524.2549173583
"Norway","NOR",2006,0.001309963743,74729.7632130497
"Norway","NOR",2007,0.001266828123,76115.7066720983
"Norway","NOR",2008,0.002267254915,75535.2117892008
"Norway","NOR",2009,0.000869477228,73141.3073422967
"Norway","NOR",2010,0.00150988138,72804.3956195341
"Norway","NOR",2011,0.000975711527,72660.6754085214
"Norway","NOR",2012,0.001173068117,73661.6785918009
"Norway","NOR",2013,0.001304355829,73515.9144885958
"Norway","NOR",2014,0.001129212288,74180.323865677
"Norway","NOR",2015,0.001700492323,74809.9658049898
"Norway","NOR",2016,0.002806733074,75017.4944737055
"Norway","NOR",2017,0.002916524749,76247.4116556881
"Norway","NOR",2018,0.002544612983,76373.6474592839
"Norway","NOR",2019,0.001565339637,76712.2871258373
"Nepal","NPL",1984,0.684616153464,369.093843444792
"Nepal","NPL",1995,0.551551450378,483.319127251891
"Nepal","NPL",2003,0.403067532993,579.360819069884
"Nepal","NPL",2010,0.082404990953,736.207539706558
"Nauru","NRU",2012,0.016715107913,7225.62925961171
"Pakistan","PAK",1987,0.673362301593,824.981866566197
"Pakistan","PAK",1990,0.651108045497,869.840351193752
"Pakistan","PAK",1996,0.22294070222,944.306796612476
"Pakistan","PAK",1998,0.297765990112,935.149432330109
"Pakistan","PAK",2001,0.332752347335,952.597931977104
"Pakistan","PAK",2004,0.202033584816,1058.60678299338
"Pakistan","PAK",2005,0.20296938694,1100.59503714973
"Pakistan","PAK",2007,0.14898682967,1147.03076058345
"Pakistan","PAK",2010,0.093818640625,1146.56029100888
"Pakistan","PAK",2011,0.095878845496,1159.56287987389
"Pakistan","PAK",2013,0.073626428706,1221.19884473992
"Pakistan","PAK",2015,0.051101882925,1309.78313346826
"Pakistan","PAK",2018,0.049324480598,1446.63834064426
"Panama","PAN",1979,0.06249431644,5131.15178785394
"Panama","PAN",1989,0.224806656933,4900.56550788721
"Panama","PAN",1991,0.201106526285,5556.63318331846
"Panama","PAN",1995,0.154786777246,6112.47278093518
"Panama","PAN",1997,0.142211820268,6504.8275572424
"Panama","PAN",1998,0.144588053426,6843.98683966041
"Panama","PAN",1999,0.122750870857,6972.06008383013
"Panama","PAN",2000,0.110715118866,7021.54644978138
"Panama","PAN",2001,0.140628078387,6925.07864600125
"Panama","PAN",2002,0.095643532742,6943.42605527968
"Panama","PAN",2003,0.099207466075,7097.57755619612
"Panama","PAN",2004,0.087940218368,7486.27674392646
"Panama","PAN",2005,0.085649778661,7872.78549252023
"Panama","PAN",2006,0.093896377308,8394.74579979283
"Panama","PAN",2007,0.066659412862,9228.0725827136
"Panama","PAN",2008,0.040731489367,9952.91683181628
"Panama","PAN",2009,0.025282087437,9895.25479224462
"Panama","PAN",2010,0.033920667521,10286.2031216902
"Panama","PAN",2011,0.024522368149,11248.0034164618
"Panama","PAN",2012,0.034651456962,12130.2286416686
"Panama","PAN",2013,0.022445592702,12741.3804471235
"Panama","PAN",2014,0.028937746057,13155.4536707181
"Panama","PAN",2015,0.01513954853,13669.5594424097
"Panama","PAN",2016,0.015169267309,14099.9363233454
"Panama","PAN",2017,0.020971285751,14634.8425025331
"Panama","PAN",2018,0.014056448899,14922.1299997158
"Panama","PAN",2019,0.010040995363,15166.880907114
"Panama","PAN",2021,0.011082572996,14069.8794111579
"Peru","PER",1985,0.035189524979,3331.14348839012
"Peru","PER",1994,0.174121811098,2985.85323822415
"Peru","PER",1997,0.198386126535,3319.16914574399
"Peru","PER",1998,0.194471014596,3248.18456761171
"Peru","PER",1999,0.193359102001,3242.23890580058
"Peru","PER",2000,0.192686264822,3279.35518114583
"Peru","PER",2001,0.202544832017,3255.59003143689
"Peru","PER",2002,0.175450099701,3392.99449318554
"Peru","PER",2003,0.146646330947,3497.35764900126
"Peru","PER",2004,0.163118057404,3635.15746299423
"Peru","PER",2005,0.178117984586,3828.85243884211
"Peru","PER",2006,0.155971466064,4083.20490125329
"Peru","PER",2007,0.132152627027,4397.05081351465
"Peru","PER",2008,0.10917175385,4764.07014037248
"Peru","PER",2009,0.088115380251,4782.54944538907
"Peru","PER",2010,0.068237684995,5142.01397641574
"Peru","PER",2011,0.065040248214,5421.33383678305
"Peru","PER",2012,0.060785469331,5701.60388819626
"Peru","PER",2013,0.053963338881,5977.18223427784
"Peru","PER",2014,0.048248131315,6056.03329741704
"Peru","PER",2015,0.047185484945,6180.11879937394
"Peru","PER",2016,0.045961828415,6337.58001187484
"Peru","PER",2017,0.044970593,6400.03774661119
"Peru","PER",2018,0.035750044326,6530.42250235755
"Peru","PER",2019,0.029952691492,6550.44751849538
"Peru","PER",2020,0.058816489868,5754.31017208715
"Peru","PER",2021,0.02871748751,6446.89324991919
"Philippines","PHL",1985,0.287303703117,1548.89651058939
"Philippines","PHL",1988,0.257608700548,1665.44515237516
"Philippines","PHL",1991,0.271950148553,1691.65793313521
"Philippines","PHL",1994,0.255803357987,1688.23248597413
"Philippines","PHL",1997,0.181616422503,1829.71862243648
"Philippines","PHL",2000,0.150319911836,1831.69920990202
"Philippines","PHL",2000,0.144507028094,1831.69920990202
"Philippines","PHL",2003,0.136346141557,1933.64798204341
"Philippines","PHL",2003,0.13599287789,1933.64798204341
"Philippines","PHL",2006,0.152985333936,2149.00626997811
"Philippines","PHL",2006,0.149351270117,2149.00626997811
"Philippines","PHL",2009,0.111262171862,2291.62276240906
"Philippines","PHL",2009,0.112904848668,2291.62276240906
"Philippines","PHL",2012,0.124855437889,2589.13440056441
"Philippines","PHL",2012,0.109389220338,2589.13440056441
"Philippines","PHL",2015,0.082909042938,2974.29692047629
"Philippines","PHL",2015,0.064904488564,2974.29692047629
"Philippines","PHL",2018,0.050570568081,3439.1005276189
"Philippines","PHL",2018,0.029956950276,3439.1005276189
"Philippines","PHL",2021,0.067541309528,3328.0423592686
"Philippines","PHL",2021,0.029939064107,3328.0423592686
"Papua New Guinea","PNG",1996,0.526448985782,2506.38184348418
"Papua New Guinea","PNG",2009,0.39683311918,2016.18488283347
"Poland","POL",1985,0.001991711426,4961.83561399278
"Poland","POL",1986,0.002456068628,5103.65476097775
"Poland","POL",1987,0.001503527832,5194.57246493762
"Poland","POL",1989,0.00089329834,5558.8939516866
"Poland","POL",1992,0.002236115661,4840.16858549117
"Poland","POL",1993,0.001747619629,5008.34908886395
"Poland","POL",1995,0.017447742986,5628.44623895876
"Poland","POL",1996,0.030001245117,5968.11435672164
"Poland","POL",1998,0.000316740064,6641.0853123273
"Poland","POL",1999,0.00072089823,6950.79773500139
"Poland","POL",1999,0.004960526277,6950.79773500139
"Poland","POL",2000,0.00139405339,7344.12076059522
"Poland","POL",2001,0.000874143603,7438.60343541903
"Poland","POL",2002,0.000847581521,7593.55965522649
"Poland","POL",2003,0.000753854854,7864.51826399203
"Poland","POL",2004,0.001052965691,8261.2274414471
"Poland","POL",2004,0.021715841592,8261.2274414471
"Poland","POL",2005,0.001846762219,8554.69389731032
"Poland","POL",2005,0.009209365864,8554.69389731032
"Poland","POL",2006,0.00039085575,9084.94921446234
"Poland","POL",2006,0.006588524494,9084.94921446234
"Poland","POL",2007,0.000314265045,9731.76945440355
"Poland","POL",2007,0.004713809392,9731.76945440355
"Poland","POL",2008,0.000126308319,10139.1191437268
"Poland","POL",2008,0.001753482707,10139.1191437268
"Poland","POL",2009,0.000153642279,10419.2148703063
"Poland","POL",2009,0.003663265993,10419.2148703063
"Poland","POL",2010,7.4669005e-05,10755.6564372745
"Poland","POL",2010,0.003492378018,10755.6564372745
"Poland","POL",2011,0.000289709243,11291.9035865592
"Poland","POL",2011,0.003419445786,11291.9035865592
"Poland","POL",2012,0.00021968882,11466.4159300003
"Poland","POL",2012,0.001950215101,11466.4159300003
"Poland","POL",2013,9.0547699e-05,11571.6148487478
"Poland","POL",2013,0.004216105274,11571.6148487478
"Poland","POL",2014,0.000103036506,12024.6095070994
"Poland","POL",2014,0.003998254915,12024.6095070994
"Poland","POL",2015,0,12560.051419682
"Poland","POL",2015,0.004337129946,12560.051419682
"Poland","POL",2016,4.5403676e-05,12936.5732568387
"Poland","POL",2016,0.00236793985,12936.5732568387
"Poland","POL",2017,1.8125185e-05,13599.8180191148
"Poland","POL",2017,0.003485249584,13599.8180191148
"Poland","POL",2018,6.4735402e-05,14408.384388723
"Poland","POL",2018,0.002475774486,14408.384388723
"Poland","POL",2019,0,15053.2393552684
"Poland","POL",2019,0.000627607155,15053.2393552684
"Portugal","PRT",2003,0.008958963682,18819.4437376393
"Portugal","PRT",2004,0.005366483596,19110.3208431632
"Portugal","PRT",2005,0.005435212139,19224.0346513314
"Portugal","PRT",2006,0.000926658956,19501.2330070103
"Portugal","PRT",2007,0.002577135426,19950.8440966199
"Portugal","PRT",2008,0.001372523937,19985.6983319711
"Portugal","PRT",2009,0.001658966149,19343.2800499088
"Portugal","PRT",2010,0.001364598309,19670.3610686333
"Portugal","PRT",2011,0.005080361044,19365.1816488681
"Portugal","PRT",2012,0.007032106384,18654.9575281944
"Portugal","PRT",2013,0.00855185916,18584.5540451703
"Portugal","PRT",2014,0.005456737785,18833.0518281692
"Portugal","PRT",2015,0.004823942338,19250.1065376852
"Portugal","PRT",2016,0.003746370145,19700.9100016775
"Portugal","PRT",2017,0.004104959995,20441.4858041084
"Portugal","PRT",2018,0.002902538978,21057.6174784232
"Portugal","PRT",2019,0.001487206171,21617.411624379
"Portugal","PRT",2020,0.004722897288,19802.2290212165
"Paraguay","PRY",1990,0.011892296185,4036.31370832231
"Paraguay","PRY",1995,0.12403019229,4421.90086403875
"Paraguay","PRY",1997,0.105531687112,4473.73406015658
"Paraguay","PRY",1999,0.102067384847,4233.10971718983
"Paraguay","PRY",2001,0.089409797011,3954.69310775788
"Paraguay","PRY",2002,0.132358344328,3897.77490678124
"Paraguay","PRY",2003,0.083024677853,4015.49241096182
"Paraguay","PRY",2004,0.057077719227,4129.76244895856
"Paraguay","PRY",2005,0.060722800596,4171.23650796628
"Paraguay","PRY",2006,0.079477437449,4326.09979399693
"Paraguay","PRY",2007,0.078423053977,4515.39015648211
"Paraguay","PRY",2008,0.043219878158,4761.86972347373
"Paraguay","PRY",2009,0.057674918843,4701.606997304
"Paraguay","PRY",2010,0.054597413439,5163.46534706101
"Paraguay","PRY",2011,0.05048014341,5315.3828748572
"Paraguay","PRY",2012,0.033313099794,5207.01651127359
"Paraguay","PRY",2013,0.017875660384,5561.53693078177
"Paraguay","PRY",2014,0.024138879883,5774.57148753623
"Paraguay","PRY",2015,0.018913446224,5861.38972416093
"Paraguay","PRY",2016,0.016942916867,6025.08425768364
"Paraguay","PRY",2017,0.009814393634,6226.67249000999
"Paraguay","PRY",2018,0.014066866248,6338.50051617107
"Paraguay","PRY",2019,0.010115106929,6229.21196026985
"Paraguay","PRY",2020,0.008132835708,6095.3787181181
"Paraguay","PRY",2021,0.006891791207,6259.72574093859
"Paraguay","PRY",2022,0.013295584114,6193.36175156423
"West Bank and Gaza","PSE",2004,0.005896261916,2426.41565630382
"West Bank and Gaza","PSE",2005,0.002025664461,2632.24627423958
"West Bank and Gaza","PSE",2006,0.0031365531,2540.26763083127
"West Bank and Gaza","PSE",2007,0.013573977152,2569.98434108953
"West Bank and Gaza","PSE",2009,0.00265138598,2840.01594969395
"West Bank and Gaza","PSE",2010,0.0004360255,2927.08101953403
"West Bank and Gaza","PSE",2011,0.00189039682,3128.10811061384
"West Bank and Gaza","PSE",2016,0.00502717341,3483.09903532972
"Romania","ROU",1989,0.002846032715,5321.84636632756
"Romania","ROU",1992,0.00553104248,4057.25868848947
"Romania","ROU",1994,0.089071459961,4293.32368929693
"Romania","ROU",1995,0.017485843106,4570.18551158017
"Romania","ROU",1997,0.022489160824,4544.60660829731
"Romania","ROU",1998,0.016604899969,4461.58464523397
"Romania","ROU",1999,0.053288738557,4451.76244188002
"Romania","ROU",2000,0.062173802497,4567.24005700946
"Romania","ROU",2001,0.044416178467,4873.09321918733
"Romania","ROU",2002,0.045870947271,5246.17087345816
"Romania","ROU",2003,0.031756172041,5407.85596292838
"Romania","ROU",2004,0.022387341933,6005.91687643738
"Romania","ROU",2005,0.017717738297,6325.22181426913
"Romania","ROU",2006,0.019326319229,6873.66129476281
"Romania","ROU",2006,0.073557828922,6873.66129476281
"Romania","ROU",2007,0.00861013215,7480.58140810961
"Romania","ROU",2007,0.053106131198,7480.58140810961
"Romania","ROU",2008,0,8314.23302727596
"Romania","ROU",2008,0.040868220178,8314.23302727596
"Romania","ROU",2009,0,7921.22067865686
"Romania","ROU",2009,0.031286948411,7921.22067865686
"Romania","ROU",2010,0,7657.54301644562
"Romania","ROU",2010,0.0417451934,7657.54301644562
"Romania","ROU",2011,0,8042.90408895343
"Romania","ROU",2011,0.05376419894,8042.90408895343
"Romania","ROU",2012,0,8234.305286922
"Romania","ROU",2012,0.062081662531,8234.305286922
"Romania","ROU",2013,0,8287.2503466763
"Romania","ROU",2013,0.066171230186,8287.2503466763
"Romania","ROU",2014,0.070226743,8661.12275559441
"Romania","ROU",2015,0.052661190689,8976.95523628605
"Romania","ROU",2016,0,9286.59692405866
"Romania","ROU",2016,0.032403132489,9286.59692405866
"Romania","ROU",2017,0.032661332432,10106.0184481755
"Romania","ROU",2018,0,10778.449248216
"Romania","ROU",2018,0.026667440994,10778.449248216
"Romania","ROU",2019,0.021640766165,11252.8865517098
"Romania","ROU",2020,0.014093622224,10898.9223283807
"Russian Federation","RUS",1993,0.035288972564,5798.91455078125
"Russian Federation","RUS",1996,0.046565040488,4686.86279296875
"Russian Federation","RUS",1997,0.015220834718,4760.33935546875
"Russian Federation","RUS",1998,0.022844472815,4515.50927734375
"Russian Federation","RUS",1999,0.043856366141,4819.38037109375
"Russian Federation","RUS",2000,0.029754066533,5323.66650390625
"Russian Federation","RUS",2001,0.017576264981,5618.95556640625
"Russian Federation","RUS",2002,0.010113967679,5910.171875
"Russian Federation","RUS",2003,0.010929874284,6370.45361328125
"Russian Federation","RUS",2004,0.010032748787,6856.67822265625
"Russian Federation","RUS",2005,0.007747562221,7323.38525390625
"Russian Federation","RUS",2006,0.004409682042,7949.89697265625
"Russian Federation","RUS",2007,0.002013994437,8640.40625
"Russian Federation","RUS",2008,0.000921251507,9093.7001953125
"Russian Federation","RUS",2009,0.000661814964,8381.8681640625
"Russian Federation","RUS",2010,0.000833294485,8755.1201171875
"Russian Federation","RUS",2011,0.000382649061,9124.474609375
"Russian Federation","RUS",2012,0.000322114021,9475.6904296875
"Russian Federation","RUS",2013,8.1639933e-05,9621.517578125
"Russian Federation","RUS",2014,0.000213157582,9520.9482421875
"Russian Federation","RUS",2014,0.003107522286,9520.9482421875
"Russian Federation","RUS",2015,0.000363401898,9313.021484375
"Russian Federation","RUS",2015,0.002927692645,9313.021484375
"Russian Federation","RUS",2016,0.000271932988,9313.9755859375
"Russian Federation","RUS",2016,0.002513512102,9313.9755859375
"Russian Federation","RUS",2017,0.000334316932,9473.1875
"Russian Federation","RUS",2017,0.00267829809,9473.1875
"Russian Federation","RUS",2018,0.000291922085,9739.908203125
"Russian Federation","RUS",2018,0.0014685706,9739.908203125
"Russian Federation","RUS",2019,0.000300016373,9958.4697265625
"Russian Federation","RUS",2020,0.000101642723,9714.3837890625
"Rwanda","RWA",1984,0.585911466717,399.487703902637
"Rwanda","RWA",2000,0.752136047935,337.631910732749
"Rwanda","RWA",2005,0.660517451521,447.430534297204
"Rwanda","RWA",2010,0.592051563742,583.861161777283
"Rwanda","RWA",2013,0.537471879536,665.936530639405
"Rwanda","RWA",2016,0.520053934004,758.870142887294
"Sudan","SDN",2009,0.185761689154,2220.94946289063
"Sudan","SDN",2014,0.152630599415,2253.63330078125
"Senegal","SEN",1991,0.700988735791,1012.70274094355
"Senegal","SEN",1994,0.602518554688,957.688033068557
"Senegal","SEN",2001,0.524407087564,1096.89542163034
"Senegal","SEN",2005,0.410617539829,1145.70763622337
"Senegal","SEN",2011,0.409843654212,1147.09296057125
"Senegal","SEN",2018,0.092225657019,1384.64207472079
"Solomon Islands","SLB",2005,0.506165018147,1757.88964716099
"Solomon Islands","SLB",2012,0.265648855951,2127.7020795212
"Sierra Leone","SLE",1989,0.671108349609,553.013167803125
"Sierra Leone","SLE",2003,0.613319789963,445.230359394452
"Sierra Leone","SLE",2011,0.386981292807,554.538642938214
"Sierra Leone","SLE",2018,0.260620341212,617.529519430669
"El Salvador","SLV",1989,0.189027050781,2294.72928553378
"El Salvador","SLV",1991,0.22060561822,2356.51743820197
"El Salvador","SLV",1995,0.132593008517,2780.04897679714
"El Salvador","SLV",1996,0.152622664636,2778.94571787731
"El Salvador","SLV",1998,0.210310435826,2898.2005060888
"El Salvador","SLV",1999,0.172511738039,2941.48305151508
"El Salvador","SLV",2000,0.129429344858,2957.37186689018
"El Salvador","SLV",2001,0.141046410244,2968.63154164567
"El Salvador","SLV",2002,0.147288670229,3003.69833628238
"El Salvador","SLV",2003,0.15813786774,3042.83465041755
"El Salvador","SLV",2004,0.114883629963,3065.41878796182
"El Salvador","SLV",2005,0.112784552834,3147.22522368624
"El Salvador","SLV",2006,0.076506427103,3285.91760799912
"El Salvador","SLV",2007,0.050684903324,3341.6169883105
"El Salvador","SLV",2008,0.077175079215,3399.33187166838
"El Salvador","SLV",2009,0.074199602065,3315.80158569628
"El Salvador","SLV",2010,0.063456345635,3373.04381097889
"El Salvador","SLV",2011,0.053409294765,3488.15001497165
"El Salvador","SLV",2012,0.046371475887,3572.67142031631
"El Salvador","SLV",2013,0.036247289287,3638.1627972478
"El Salvador","SLV",2014,0.034414844447,3686.09556191783
"El Salvador","SLV",2015,0.023088478771,3761.51368000275
"El Salvador","SLV",2016,0.026329819478,3845.02249284043
"El Salvador","SLV",2017,0.021554992142,3921.31586279722
"El Salvador","SLV",2018,0.018427663304,4009.71655712472
"El Salvador","SLV",2019,0.014019151778,4105.64616821665
"El Salvador","SLV",2021,0.035861859993,4182.35207779397
"El Salvador","SLV",2022,0.033633981754,4276.05215018957
"Serbia","SRB",2002,0.001279984846,3640.27502690207
"Serbia","SRB",2003,0.003804614564,3808.09410250362
"Serbia","SRB",2004,0.007966684778,4161.59520343493
"Serbia","SRB",2005,0.007877403098,4404.95987537627
"Serbia","SRB",2006,0.004705285802,4648.19702000642
"Serbia","SRB",2007,0.003693090264,4967.61971551375
"Serbia","SRB",2008,0.001119860227,5270.95832317372
"Serbia","SRB",2009,0.00144501787,5147.56897325867
"Serbia","SRB",2010,0.000977794028,5206.08676066596
"Serbia","SRB",2012,0.053401909662,5343.57882527263
"Serbia","SRB",2013,0.002254790051,5524.96786533256
"Serbia","SRB",2013,0.058431944898,5524.96786533256
"Serbia","SRB",2014,0.069231503718,5462.73477497385
"Serbia","SRB",2015,0.000717190551,5588.9794435877
"Serbia","SRB",2015,0.066467104505,5588.9794435877
"Serbia","SRB",2016,0.063563869005,5805.89806200667
"Serbia","SRB",2017,0.053948419645,5959.52130391171
"Serbia","SRB",2018,0.000370430295,6261.52570046486
"Serbia","SRB",2018,0.029232728871,6261.52570046486
"Serbia","SRB",2019,0.000452318337,6567.90805482597
"Serbia","SRB",2019,0.023344425584,6567.90805482597
"Serbia","SRB",2020,0.015570310022,6552.08439071824
"South Sudan","SSD",2009,0.345416480726,2299.94162282547
"South Sudan","SSD",2016,0.673272654104,926.10267822764
"Sao Tome and Principe","STP",2000,0.204464524773,1061.37884927922
"Sao Tome and Principe","STP",2010,0.22615789726,1388.70545774701
"Sao Tome and Principe","STP",2017,0.155518994776,1643.47264158121
"Suriname","SUR",1999,0.184179456907,6081.05688953467
"Slovak Republic","SVK",1992,0,6654.90412722313
"Slovak Republic","SVK",1996,0.014934818169,8024.38753090397
"Slovak Republic","SVK",2004,0.000750205474,10717.1731711207
"Slovak Republic","SVK",2004,0.000672354497,10717.1731711207
"Slovak Republic","SVK",2005,0.000928478112,11425.9001472696
"Slovak Republic","SVK",2005,0.002373743613,11425.9001472696
"Slovak Republic","SVK",2006,0,12395.7521809663
"Slovak Republic","SVK",2006,0.002289778848,12395.7521809663
"Slovak Republic","SVK",2007,0,13734.4555495321
"Slovak Republic","SVK",2007,0.003675744186,13734.4555495321
"Slovak Republic","SVK",2008,0,14487.7065317766
"Slovak Republic","SVK",2008,0.004077013866,14487.7065317766
"Slovak Republic","SVK",2009,0,13679.0844080915
"Slovak Republic","SVK",2009,0.004467790264,13679.0844080915
"Slovak Republic","SVK",2010,0.004951078887,14584.2606782101
"Slovak Republic","SVK",2011,0.004238607684,14954.577975505
"Slovak Republic","SVK",2012,0.004009289665,15126.0352987762
"Slovak Republic","SVK",2013,0.002814992776,15205.3955780546
"Slovak Republic","SVK",2014,0.006754491822,15600.3671671802
"Slovak Republic","SVK",2015,0.00661759802,16390.8821748507
"Slovak Republic","SVK",2016,0.013807007224,16687.9844571492
"Slovak Republic","SVK",2017,0.002253684712,17151.652477668
"Slovak Republic","SVK",2018,0.001694570729,17818.2341072167
"Slovak Republic","SVK",2019,0.001181162619,18240.7209260966
"Slovenia","SVN",1987,0.000161022949,15809.5607603699
"Slovenia","SVN",1993,0.000405114746,12112.9086306939
"Slovenia","SVN",1997,0,14421.5753234248
"Slovenia","SVN",1998,0.000283068848,14927.0344967417
"Slovenia","SVN",1999,0,15711.81638306
"Slovenia","SVN",2002,0,17301.9338072883
"Slovenia","SVN",2003,0,17803.3779818988
"Slovenia","SVN",2004,0.000259572227,18567.5622059245
"Slovenia","SVN",2005,0.001014509348,19239.3999078218
"Slovenia","SVN",2006,0.000504605412,20280.1519045957
"Slovenia","SVN",2007,0.000323488689,21574.7534360106
"Slovenia","SVN",2008,0,22296.7049968231
"Slovenia","SVN",2009,0,20428.1698595221
"Slovenia","SVN",2010,9.1577446e-05,20612.5895305308
"Slovenia","SVN",2011,0,20746.988405299
"Slovenia","SVN",2012,0.000262544466,20157.0052544663
"Slovenia","SVN",2013,0.00021756855,19922.474290455
"Slovenia","SVN",2014,0,20453.8333877187
"Slovenia","SVN",2015,4.8529581e-05,20890.1664304173
"Slovenia","SVN",2016,0,21541.176421949
"Slovenia","SVN",2017,0,22563.7589398118
"Slovenia","SVN",2018,0,23483.529124564
"Slovenia","SVN",2019,0,24125.3920363107
"Slovenia","SVN",2020,0,22928.7627401934
"Sweden","SWE",1975,0.004989867083,27202.3438863705
"Sweden","SWE",1981,0.002496805801,28750.8038276117
"Sweden","SWE",1987,0.00246255298,33214.9576323827
"Sweden","SWE",1992,0.002435131992,33352.5383635834
"Sweden","SWE",1995,0.002472491256,34648.1189154575
"Sweden","SWE",2000,0,41117.1524303504
"Sweden","SWE",2002,0,42377.119637975
"Sweden","SWE",2003,0.003237096254,43194.9261684047
"Sweden","SWE",2004,0.003971720309,44891.323206397
"Sweden","SWE",2005,0.010845831375,45990.3743263984
"Sweden","SWE",2006,0.003643826275,47864.8108642309
"Sweden","SWE",2007,0.004108391675,49145.1958332412
"Sweden","SWE",2008,0.005764024705,48544.1158941036
"Sweden","SWE",2009,0.004580159045,46043.4809449994
"Sweden","SWE",2010,0.005474091966,48369.9100407876
"Sweden","SWE",2011,0.006156512956,49539.9726076492
"Sweden","SWE",2012,0.004570021289,48885.5484179725
"Sweden","SWE",2013,0.006508714427,49048.8187500238
"Sweden","SWE",2014,0.004743335408,49855.301012313
"Sweden","SWE",2015,0.005691550979,51545.4836095322
"Sweden","SWE",2016,0.002614526538,51955.8610703634
"Sweden","SWE",2017,0.002483499564,52576.8102821051
"Sweden","SWE",2018,0.007255068331,52983.0068617482
"Sweden","SWE",2019,0.003165186117,53490.3518198746
"Sweden","SWE",2020,0.003890895303,51952.6731328342
"Eswatini","SWZ",1994,0.854482312012,2159.78919222266
"Eswatini","SWZ",2000,0.561333828055,2411.44492414984
"Eswatini","SWZ",2009,0.493256040941,3096.29606924652
"Eswatini","SWZ",2016,0.360798469645,3594.16706693255
"Seychelles","SYC",1999,0.007582650895,11501.2894337064
"Seychelles","SYC",2006,0.003724819561,12291.7816139098
"Seychelles","SYC",2013,0.012360591944,14266.584154336
"Seychelles","SYC",2018,0.005110040076,16110.9852429799
"Syrian Arab Republic","SYR",1996,0.024686653338,1296.87251804259
"Syrian Arab Republic","SYR",2003,0.010981211338,1328.23984066168
"Chad","TCD",2003,0.577902445698,473.468021702106
"Chad","TCD",2011,0.366167267468,703.123215083439
"Chad","TCD",2018,0.308829425857,653.349761512714
"Togo","TGO",2006,0.609691553986,623.404566623151
"Togo","TGO",2011,0.58887207593,664.841290713028
"Togo","TGO",2015,0.546921615153,760.242911612052
"Togo","TGO",2018,0.284347965949,817.681799174148
"Thailand","THA",1981,0.227282506603,1533.44543590648
"Thailand","THA",1988,0.180483837891,2162.39541329645
"Thailand","THA",1990,0.123450107793,2608.16838852377
"Thailand","THA",1992,0.089950076357,2968.31511719938
"Thailand","THA",1994,0.045039864734,3371.28585801347
"Thailand","THA",1996,0.030861951907,3748.65644107232
"Thailand","THA",1998,0.021752708889,3283.48068286355
"Thailand","THA",1999,0.039505311717,3395.2608559527
"Thailand","THA",2000,0.039674914099,3511.44039480553
"Thailand","THA",2002,0.017592948811,3786.33814799966
"Thailand","THA",2004,0.011857114285,4241.90201424076
"Thailand","THA",2006,0.009298751235,4568.55646423188
"Thailand","THA",2007,0.005416959544,4780.3034324566
"Thailand","THA",2008,0.003044686571,4826.5772078135
"Thailand","THA",2009,0.002472266013,4758.93360132392
"Thailand","THA",2010,0.002652382179,5082.25364279003
"Thailand","THA",2011,0.000715615313,5091.95806573121
"Thailand","THA",2012,0.001153205164,5425.68522658785
"Thailand","THA",2013,0.000608218954,5537.7423759445
"Thailand","THA",2014,0.000902582538,5561.69767055687
"Thailand","THA",2015,0.00046537519,5708.79414662172
"Thailand","THA",2016,0.000361475018,5878.75399676216
"Thailand","THA",2017,0.000370882835,6099.19808571594
"Thailand","THA",2018,0.00032133955,6336.2397390944
"Thailand","THA",2019,0.000950376019,6453.89414317878
"Thailand","THA",2020,0.00046665338,6048.10032833752
"Thailand","THA",2021,0.000139610218,6127.58989266468
"Tajikistan","TJK",1999,0.619624038735,402.62594758843
"Tajikistan","TJK",2003,0.367497590912,545.251885568275
"Tajikistan","TJK",2004,0.213581609363,590.031155790721
"Tajikistan","TJK",2007,0.127974719356,687.062143246268
"Tajikistan","TJK",2009,0.067921155521,741.354168653276
"Tajikistan","TJK",2015,0.06114529141,970.362599670694
"Turkmenistan","TKM",1998,0.431151055409,1897.86467089609
"Timor-Leste","TLS",2001,0.409124910254,1084.92492084185
"Timor-Leste","TLS",2007,0.408780765541,948.192045004817
"Timor-Leste","TLS",2014,0.244430771691,1309.53318424493
"Tonga","TON",2000,0.030948093886,3561.29213388982
"Tonga","TON",2009,0.012616101767,3639.1274688958
"Tonga","TON",2015,0.017910178443,4261.83952883372
"Trinidad and Tobago","TTO",1988,0,6076.74672375516
"Trinidad and Tobago","TTO",1992,0.020847802734,6723.5122566752
"Tunisia","TUN",1985,0.122878173828,2036.99861511121
"Tunisia","TUN",1990,0.085532128906,2085.53344874744
"Tunisia","TUN",1995,0.094807617188,2289.39738625319
"Tunisia","TUN",2000,0.043792431641,2827.37880168248
"Tunisia","TUN",2005,0.025680616777,3259.70900061394
"Tunisia","TUN",2010,0.014960225431,3860.62285789953
"Tunisia","TUN",2015,0.001400615474,3960.92484913663
"Turkiye","TUR",1987,0.021580078125,5024.61940279745
"Turkiye","TUR",1994,0.029513061523,5376.16010879115
"Turkiye","TUR",2002,0.021044151327,6291.66636717081
"Turkiye","TUR",2003,0.038555895881,6566.82826350097
